,0,1
355,955.6525454767427,-70.15883
356,958.3445244780856,-64.712975
357,961.0365034794286,-67.101166
358,963.7284824807715,-62.930183
359,966.4204614821144,-55.840427
360,969.1124404834574,-59.06268
361,971.8044194848003,-67.837234
362,974.4963984861432,-60.353325
363,977.1883774874863,-60.440216
364,979.8803564888292,-70.08729
365,982.5723354901721,-60.636772
366,985.264314491515,-67.55124
367,987.956293492858,-73.38928
368,990.6482724942009,-68.92108
369,993.3402514955438,-66.22189
370,996.0322304968868,-64.92217
371,998.7242094982297,-59.13228
372,1001.4161884995726,-61.191353
373,1004.1081675009156,-66.27232
374,1006.8001465022585,-71.818756
375,1009.4921255036014,-69.0934
376,1012.1841045049443,-62.653038
377,1014.8760835062874,-67.829994
378,1017.5680625076303,-67.78458
379,1020.2600415089732,-61.74228
380,1022.9520205103162,-70.712776
381,1025.643999511659,-63.158413
382,1028.335978513002,-55.15745
383,1031.027957514345,-69.71124
384,1033.719936515688,-50.25665
385,1036.4119155170308,-17.814243
386,1039.1038945183739,-10.934834
387,1041.7958735197167,-15.685112
388,1044.4878525210597,-35.748318
389,1047.1798315224025,-44.250916
390,1049.8718105237456,-53.927574
391,1052.5637895250884,-55.97208
392,1055.2557685264314,-57.80655
393,1057.9477475277743,-63.47117
394,1060.6397265291173,-61.2928
395,1063.33170553046,-67.50557
396,1066.0236845318032,-64.60857
397,1068.715663533146,-61.78226
398,1071.407642534489,-73.55892
399,1074.099621535832,-67.458664
400,1076.7916005371749,-79.936966
401,1079.483579538518,-72.705795
402,1082.1755585398607,-76.05548
403,1084.8675375412038,-74.341446
404,1087.5595165425466,-69.43692
405,1090.2514955438896,-74.31259
406,1092.9434745452324,-80.0
407,1095.6354535465755,-74.54517
408,1098.3274325479183,-66.72608
409,1101.0194115492613,-67.599014
410,1103.7113905506042,-75.42507
411,1106.4033695519472,-68.12427
412,1109.09534855329,-69.50005
413,1111.787327554633,-80.0
414,1114.479306555976,-69.93829
415,1117.171285557319,-63.52923
416,1119.863264558662,-65.210785
417,1122.5552435600048,-74.528435
418,1125.2472225613478,-62.70203
419,1127.9392015626906,-69.81828
420,1130.6311805640337,-72.00356
421,1133.3231595653765,-71.74004
422,1136.0151385667195,-68.362274
423,1138.7071175680624,-72.793655
424,1141.3990965694054,-78.399826
425,1144.0910755707482,-67.43897
426,1146.7830545720913,-66.84508
427,1149.4750335734343,-64.013336
428,1152.1670125747771,-65.267876
429,1154.8589915761202,-79.030014
430,1157.550970577463,-67.39296
431,1160.242949578806,-67.55124
432,1162.9349285801488,-69.75436
433,1165.6269075814919,-67.60916
434,1168.3188865828347,-73.49866
435,1171.0108655841777,-80.0
436,1173.7028445855206,-69.89733
437,1176.3948235868636,-76.293396
438,1179.0868025882064,-72.72323
439,1181.7787815895495,-66.78774
440,1184.4707605908923,-61.37655
441,1187.1627395922353,-68.0956
442,1189.8547185935784,-64.611404
443,1192.5466975949212,-70.55486
444,1195.2386765962642,-66.17937
445,1197.930655597607,-72.12682
446,1200.62263459895,-80.0
447,1203.314613600293,-72.33232
448,1206.006592601636,-69.54964
449,1208.6985716029787,-63.563843
450,1211.3905506043218,-63.63608
451,1214.0825296056646,-78.74386
452,1216.7745086070076,-67.93968
453,1219.4664876083505,-67.36261
454,1222.1584666096935,-67.97875
455,1224.8504456110363,-68.45445
456,1227.5424246123794,-67.80222
457,1230.2344036137224,-64.16385
458,1232.9263826150652,-65.21165
459,1235.6183616164083,-63.93897
460,1238.310340617751,-61.22585
461,1241.0023196190941,-67.57526
462,1243.694298620437,-70.00513
463,1246.38627762178,-66.06643
464,1249.0782566231228,-63.419147
465,1251.7702356244658,-79.08215
466,1254.4622146258087,-71.54406
467,1257.1541936271517,-67.0364
468,1259.8461726284945,-66.870285
469,1262.5381516298376,-68.83183
470,1265.2301306311806,-67.67099
471,1267.9221096325234,-63.535538
472,1270.6140886338665,-72.36181
473,1273.3060676352093,-66.258865
474,1275.9980466365523,-62.18977
475,1278.6900256378951,-64.93006
476,1281.3820046392382,-80.0
477,1284.073983640581,-75.39459
478,1286.765962641924,-75.8036
479,1289.4579416432668,-80.0
480,1292.14992064461,-78.684555
481,1294.8418996459527,-71.141556
482,1297.5338786472958,-74.582855
483,1300.2258576486386,-71.4789
484,1302.9178366499816,-77.28055
485,1305.6098156513247,-77.68336
486,1308.3017946526675,-74.571945
487,1310.9937736540105,-75.2838
488,1313.6857526553533,-73.62339
489,1316.3777316566964,-80.0
490,1319.0697106580392,-69.76001
491,1321.7616896593822,-67.35897
492,1324.453668660725,-69.52091
493,1327.145647662068,-74.02958
494,1329.837626663411,-80.0
495,1332.529605664754,-71.486084
496,1335.2215846660968,-74.89521
497,1337.9135636674398,-78.98594
498,1340.6055426687828,-73.32599
499,1343.2975216701257,-71.66777
500,1345.9895006714687,-68.811714
501,1348.6814796728115,-70.88218
502,1351.3734586741546,-70.72772
503,1354.0654376754974,-70.63269
504,1356.7574166768404,-70.95993
505,1359.4493956781832,-74.751976
506,1362.1413746795263,-77.070076
507,1364.833353680869,-75.39249
508,1367.5253326822121,-69.720436
509,1370.217311683555,-72.09793
510,1372.909290684898,-80.0
511,1375.6012696862408,-75.66902
512,1378.2932486875839,-71.77879
513,1380.985227688927,-73.91933
514,1383.6772066902697,-74.19587
515,1386.3691856916128,-80.0
516,1389.0611646929556,-76.35661
517,1391.7531436942986,-70.4101
518,1394.4451226956414,-71.05209
519,1397.1371016969845,-76.70418
520,1399.8290806983273,-72.77432
521,1402.5210596996703,-71.90248
522,1405.2130387010131,-66.35868
523,1407.9050177023562,-72.55606
524,1410.596996703699,-73.87809
525,1413.288975705042,-68.128204
526,1415.9809547063849,-80.0
527,1418.672933707728,-62.173233
528,1421.364912709071,-59.72393
529,1424.0568917104138,-62.217606
530,1426.7488707117568,-66.626396
531,1429.4408497130996,-77.02051
532,1432.1328287144427,-75.92357
533,1434.8248077157855,-74.0154
534,1437.5167867171285,-80.0
535,1440.2087657184713,-74.506165
536,1442.9007447198144,-74.1558
537,1445.5927237211572,-70.394295
538,1448.2847027225002,-80.0
539,1450.976681723843,-72.1837
540,1453.668660725186,-69.060715
541,1456.3606397265291,-74.20767
542,1459.052618727872,-78.64716
543,1461.744597729215,-71.91794
544,1464.4365767305578,-68.27559
545,1467.1285557319009,-66.03519
546,1469.8205347332437,-68.96487
547,1472.5125137345867,-80.0
548,1475.2044927359295,-80.0
549,1477.8964717372726,-70.39487
550,1480.5884507386154,-67.00757
551,1483.2804297399584,-71.63179
552,1485.9724087413013,-68.80126
553,1488.6643877426443,-74.38826
554,1491.356366743987,-80.0
555,1494.0483457453302,-67.27895
556,1496.7403247466732,-66.76391
557,1499.432303748016,-77.485085
558,1502.124282749359,-71.23346
559,1504.8162617507019,-76.04826
560,1507.508240752045,-80.0
561,1510.2002197533877,-80.0
562,1512.8921987547308,-78.82172
563,1515.5841777560736,-74.994804
564,1518.2761567574166,-73.13605
565,1520.9681357587594,-69.793755
566,1523.6601147601025,-70.26036
567,1526.3520937614453,-74.748375
568,1529.0440727627883,-68.41504
569,1531.7360517641314,-65.852425
570,1534.4280307654742,-70.91086
571,1537.1200097668172,-58.472897
572,1539.81198876816,-55.413788
573,1542.503967769503,-62.1525
574,1545.195946770846,-53.624985
575,1547.887925772189,-55.481655
576,1550.5799047735318,-40.132942
577,1553.2718837748748,-29.747658
578,1555.9638627762176,-10.864353
579,1558.6558417775607,-3.2642517
580,1561.3478207789035,-7.861431
581,1564.0397997802465,-28.495134
582,1566.7317787815894,-38.85914
583,1569.4237577829324,-44.223286
584,1572.1157367842754,-50.368805
585,1574.8077157856183,-57.633892
586,1577.4996947869613,-72.259575
587,1580.1916737883041,-77.75339
588,1582.8836527896472,-72.967285
589,1585.57563179099,-67.08803
590,1588.267610792333,-66.40201
591,1590.9595897936758,-80.0
592,1593.6515687950189,-72.27207
593,1596.3435477963617,-73.02904
594,1599.0355267977047,-75.71061
595,1601.7275057990475,-72.8415
596,1604.4194848003906,-75.531906
597,1607.1114638017334,-68.467064
598,1609.8034428030765,-69.207924
599,1612.4954218044195,-80.0
600,1615.1874008057623,-80.0
601,1617.8793798071054,-80.0
602,1620.5713588084482,-75.00453
603,1623.2633378097912,-71.98497
604,1625.955316811134,-77.97208
605,1628.647295812477,-80.0
606,1631.3392748138199,-73.24245
607,1634.031253815163,-78.1564
608,1636.7232328165057,-77.25225
609,1639.4152118178488,-71.48712
610,1642.1071908191916,-71.188255
611,1644.7991698205346,-74.872635
612,1647.4911488218777,-76.69412
613,1650.1831278232205,-80.0
614,1652.8751068245635,-76.48017
615,1655.5670858259064,-80.0
616,1658.2590648272494,-78.9431
617,1660.9510438285922,-73.77414
618,1663.6430228299353,-71.20048
619,1666.335001831278,-74.47498
620,1669.0269808326211,-76.97118
621,1671.718959833964,-79.59753
622,1674.410938835307,-71.65997
623,1677.1029178366498,-78.33114
624,1679.7948968379928,-79.02217
625,1682.4868758393357,-75.51656
626,1685.1788548406787,-76.13178
627,1687.8708338420217,-71.61489
628,1690.5628128433646,-73.7507
629,1693.2547918447076,-80.0
630,1695.9467708460504,-74.87421
631,1698.6387498473935,-74.136215
632,1701.3307288487363,-80.0
633,1704.0227078500793,-78.897446
634,1706.7146868514221,-80.0
635,1709.4066658527652,-73.254486
636,1712.098644854108,-76.71828
637,1714.790623855451,-80.0
638,1717.4826028567938,-80.0
639,1720.174581858137,-80.0
640,1722.8665608594797,-69.71405
641,1725.5585398608227,-70.97507
642,1728.2505188621658,-77.16647
643,1730.9424978635086,-76.81342
644,1733.6344768648516,-78.162766
645,1736.3264558661945,-78.75101
646,1739.0184348675375,-74.88102
647,1741.7104138688803,-70.712746
648,1744.4023928702234,-74.032005
649,1747.0943718715662,-73.08121
650,1749.7863508729092,-72.00618
651,1752.478329874252,-71.540276
652,1755.170308875595,-68.78104
653,1757.862287876938,-69.43024
654,1760.554266878281,-71.99866
655,1763.246245879624,-80.0
656,1765.9382248809668,-72.01795
657,1768.6302038823098,-78.0077
658,1771.3221828836527,-80.0
659,1774.0141618849957,-80.0
660,1776.7061408863385,-80.0
661,1779.3981198876816,-76.11946
662,1782.0900988890244,-74.88272
663,1784.7820778903674,-80.0
664,1787.4740568917102,-69.479256
665,1790.1660358930533,-71.030235
666,1792.858014894396,-76.560646
667,1795.5499938957391,-73.99365
668,1798.241972897082,-68.58242
669,1800.933951898425,-67.179375
670,1803.625930899768,-72.032585
671,1806.3179099011109,-78.01708
672,1809.009888902454,-69.733116
673,1811.7018679037967,-63.140705
674,1814.3938469051398,-61.986267
675,1817.0858259064826,-67.80893
676,1819.7778049078256,-72.14735
677,1822.4697839091684,-68.42009
678,1825.1617629105115,-60.422222
679,1827.8537419118543,-57.36968
680,1830.5457209131973,-57.595467
681,1833.2376999145401,-60.402706
682,1835.9296789158832,-63.04026
683,1838.6216579172262,-59.6216
684,1841.313636918569,-60.360687
685,1844.005615919912,-67.75388
686,1846.697594921255,-75.87592
687,1849.389573922598,-67.32099
688,1852.0815529239408,-73.04367
689,1854.7735319252838,-61.18433
690,1857.4655109266266,-65.28824
691,1860.1574899279697,-74.24019
692,1862.8494689293125,-68.66231
693,1865.5414479306555,-67.78037
694,1868.2334269319983,-77.55748
695,1870.9254059333414,-74.53982
696,1873.6173849346842,-73.79689
697,1876.3093639360272,-71.86548
698,1879.0013429373703,-68.04682
699,1881.693321938713,-71.24066
700,1884.3853009400561,-75.376625
701,1887.077279941399,-63.54573
702,1889.769258942742,-64.75301
703,1892.4612379440848,-66.84838
704,1895.1532169454279,-58.74824
705,1897.8451959467707,-65.50073
706,1900.5371749481137,-61.319077
707,1903.2291539494565,-69.242516
708,1905.9211329507996,-68.080124
709,1908.6131119521424,-68.04694
710,1911.3050909534854,-62.058064
711,1913.9970699548282,-58.889954
712,1916.6890489561713,-71.59915
713,1919.3810279575143,-67.60331
714,1922.0730069588571,-65.86049
715,1924.7649859602002,-61.53334
716,1927.456964961543,-65.654564
717,1930.148943962886,-69.00121
718,1932.8409229642289,-70.63645
719,1935.532901965572,-74.27727
720,1938.2248809669147,-58.5855
721,1940.9168599682578,-55.341297
722,1943.6088389696006,-57.036026
723,1946.3008179709436,-61.124264
724,1948.9927969722864,-66.46492
725,1951.6847759736295,-71.106384
726,1954.3767549749725,-63.214382
727,1957.0687339763153,-72.991905
728,1959.7607129776584,-73.81372
729,1962.4526919790012,-78.91565
730,1965.1446709803442,-75.1268
731,1967.836649981687,-73.019066
732,1970.52862898303,-78.73219
733,1973.220607984373,-71.313324
734,1975.912586985716,-75.14023
735,1978.6045659870588,-80.0
736,1981.2965449884018,-78.29358
737,1983.9885239897446,-71.506485
738,1986.6805029910877,-66.3605
739,1989.3724819924305,-68.91298
740,1992.0644609937735,-80.0
741,1994.7564399951166,-80.0
742,1997.4484189964594,-70.74679
743,2000.1403979978024,-66.91849
744,2002.8323769991453,-70.77946
745,2005.5243560004883,-72.13402
746,2008.216335001831,-74.16054
747,2010.9083140031742,-80.0
748,2013.600293004517,-68.17446
749,2016.29227200586,-64.474884
750,2018.9842510072028,-71.95661
751,2021.6762300085459,-74.13287
752,2024.3682090098887,-76.18237
753,2027.0601880112317,-80.0
754,2029.7521670125748,-72.230705
755,2032.4441460139176,-68.30489
756,2035.1361250152606,-71.02592
757,2037.8281040166034,-64.01264
758,2040.5200830179465,-61.226902
759,2043.2120620192893,-63.848804
760,2045.9040410206323,-69.44981
761,2048.596020021975,-61.236053
762,2051.287999023318,-59.184315
763,2053.9799780246612,-63.83944
764,2056.671957026004,-65.606125
765,2059.363936027347,-58.18646
766,2062.05591502869,-63.335487
767,2064.747894030033,-61.540997
768,2067.439873031376,-65.696
769,2070.1318520327186,-47.817753
770,2072.8238310340616,-37.4304
771,2075.5158100354047,-15.377277
772,2078.2077890367477,-8.015171
773,2080.8997680380903,-12.420769
774,2083.5917470394334,-29.893162
775,2086.2837260407764,-36.218563
776,2088.9757050421194,-41.87005
777,2091.667684043462,-44.963943
778,2094.359663044805,-47.808548
779,2097.051642046148,-53.108692
780,2099.743621047491,-57.51321
781,2102.4356000488337,-80.0
782,2105.127579050177,-63.67879
783,2107.81955805152,-61.92675
784,2110.511537052863,-68.453125
785,2113.203516054206,-67.49402
786,2115.8954950555485,-68.46474
787,2118.5874740568916,-66.36384
788,2121.2794530582346,-66.302765
789,2123.9714320595776,-57.88054
790,2126.66341106092,-55.34482
791,2129.3553900622633,-60.126835
792,2132.0473690636063,-71.883064
793,2134.7393480649494,-80.0
794,2137.431327066292,-75.33009
795,2140.123306067635,-61.766506
796,2142.815285068978,-62.40547
797,2145.507264070321,-70.64127
798,2148.199243071664,-79.57463
799,2150.8912220730067,-80.0
800,2153.5832010743497,-80.0
801,2156.275180075693,-72.28338
802,2158.967159077036,-73.71365
803,2161.6591380783784,-74.16576
804,2164.3511170797215,-71.03564
805,2167.0430960810645,-80.0
806,2169.7350750824075,-79.03385
807,2172.42705408375,-74.32008
808,2175.119033085093,-71.78097
809,2177.811012086436,-80.0
810,2180.5029910877793,-80.0
811,2183.1949700891223,-80.0
812,2185.886949090465,-80.0
813,2188.578928091808,-79.168274
814,2191.270907093151,-80.0
815,2193.962886094494,-80.0
816,2196.6548650958366,-80.0
817,2199.3468440971797,-78.59224
818,2202.0388230985227,-69.20607
819,2204.7308020998657,-66.24895
820,2207.4227811012083,-69.40656
821,2210.1147601025514,-74.24281
822,2212.8067391038944,-70.19226
823,2215.4987181052375,-69.13789
824,2218.19069710658,-67.562935
825,2220.882676107923,-75.675064
826,2223.574655109266,-72.20708
827,2226.266634110609,-72.17971
828,2228.958613111952,-75.03933
829,2231.650592113295,-80.0
830,2234.342571114638,-80.0
831,2237.034550115981,-79.801674
832,2239.726529117324,-80.0
833,2242.4185081186665,-80.0
834,2245.1104871200096,-76.488106
835,2247.8024661213526,-77.82092
836,2250.4944451226957,-77.08722
837,2253.1864241240382,-75.08096
838,2255.8784031253813,-70.92517
839,2258.5703821267243,-72.27723
840,2261.2623611280674,-79.06732
841,2263.9543401294104,-79.1056
842,2266.646319130753,-72.57315
843,2269.338298132096,-65.17043
844,2272.030277133439,-62.67034
845,2274.722256134782,-65.12429
846,2277.4142351361247,-62.628895
847,2280.1062141374678,-66.6285
848,2282.798193138811,-78.79065
849,2285.490172140154,-76.6345
850,2288.1821511414964,-75.768326
851,2290.8741301428395,-80.0
852,2293.5661091441825,-75.98296
853,2296.2580881455256,-78.6096
854,2298.9500671468686,-71.67118
855,2301.642046148211,-71.486664
856,2304.3340251495542,-76.87006
857,2307.0260041508973,-65.15802
