,32
616,-57.69123
617,-57.752182
618,-57.8142
619,-48.16877
620,-46.275597
621,-43.367207
622,-40.917812
623,-37.604866
624,-38.8658
625,-35.523376
626,-35.24585
627,-28.119816
628,-28.70612
629,-25.804527
630,-26.948105
631,-25.15187
632,-23.841715
633,-24.835865
634,-27.644423
635,-27.40568
636,-35.05201
637,-29.256563
638,-22.012375
639,-26.140236
640,-23.562809
641,-31.526615
642,-35.7634
643,-26.917847
644,-28.373356
645,-25.940502
646,-25.048367
647,-37.35334
648,-27.61198
649,-22.572441
650,-25.477325
651,-28.159235
652,-25.166388
653,-20.668365
654,-21.305847
655,-19.906424
656,-17.897966
657,-17.690754
658,-24.79454
659,-27.788435
660,-22.62036
661,-27.508984
662,-30.11478
663,-30.683271
664,-32.160606
665,-28.470455
666,-23.446419
667,-20.3022
668,-23.730217
669,-26.199934
670,-24.967587
671,-23.602804
672,-22.246687
673,-20.158663
674,-23.523832
675,-27.447613
676,-33.86932
677,-31.17181
678,-35.12906
679,-39.099957
680,-44.23957
681,-49.75682
682,-57.277596
683,-52.151337
684,-56.93609
685,-56.814503
686,-55.66642
687,-56.747147
688,-61.173416
689,-55.995888
690,-53.682995
691,-55.26181
692,-57.43181
693,-60.702698
694,-55.865944
695,-57.015396
696,-59.832375
697,-59.08024
698,-67.467834
699,-64.04794
700,-58.574097
701,-79.7037
702,-61.425564
703,-59.1193
704,-60.61049
705,-62.828575
706,-62.25612
707,-56.847298
708,-55.417023
709,-60.397743
710,-62.878395
711,-64.65864
712,-68.91966
713,-80.0
714,-74.58823
715,-63.77562
716,-53.539627
717,-52.25573
718,-51.884182
719,-54.699127
720,-53.776314
721,-54.078636
722,-62.69374
723,-69.3146
724,-57.81765
725,-52.50983
726,-57.637596
727,-60.475067
728,-62.722557
729,-53.34427
730,-50.792934
731,-50.742073
732,-51.778603
733,-56.543747
734,-61.406277
735,-58.4804
736,-53.04609
737,-54.843327
738,-61.041782
739,-61.72647
740,-60.99301
741,-50.939064
742,-50.835033
743,-55.940857
744,-66.08659
745,-69.80035
746,-64.265305
747,-60.03633
748,-60.040234
749,-62.633247
750,-66.91343
751,-70.527504
752,-56.299683
753,-54.124115
754,-60.15199
755,-57.510616
756,-55.875732
757,-64.58034
758,-60.156002
759,-60.91366
760,-56.14819
761,-49.57379
762,-54.56775
763,-66.09805
764,-58.065044
765,-58.672867
766,-61.43371
767,-52.543255
768,-53.7069
769,-56.784286
770,-52.058617
771,-61.394913
772,-51.859055
773,-50.849953
774,-50.13013
775,-45.996605
776,-56.796978
777,-43.347034
778,-40.653385
779,-39.9607
780,-34.26455
781,-33.253628
782,-37.260258
783,-30.893091
784,-21.950926
785,-24.67224
786,-19.986599
787,-21.74427
788,-18.965836
789,-22.33072
790,-22.844278
791,-26.56914
792,-25.93018
793,-29.873446
794,-29.199987
795,-25.156275
796,-25.596823
797,-20.804363
798,-26.029705
799,-25.940351
800,-30.572945
801,-36.313465
802,-27.228836
803,-24.629875
804,-22.612143
805,-22.59776
806,-32.298443
807,-32.134464
808,-21.412756
809,-25.368525
810,-25.06245
811,-31.165287
812,-26.615341
813,-23.732655
814,-17.427536
815,-23.292637
816,-21.753511
817,-15.199692
818,-14.03931
819,-16.487747
820,-15.720554
821,-14.005907
822,-13.6761265
823,-11.71941
824,-15.501783
825,-24.538929
826,-19.261162
827,-17.130928
828,-17.81954
829,-19.102074
830,-24.716871
831,-24.752182
832,-31.825573
833,-27.121351
834,-17.877144
835,-16.662628
836,-13.079395
837,-13.049479
838,-10.21409
839,-11.845045
840,-12.836981
841,-17.46647
842,-18.500175
843,-21.34057
844,-21.159914
845,-21.910114
846,-28.39447
847,-29.440525
848,-36.975082
849,-38.46727
850,-46.794914
851,-44.89396
852,-42.681446
853,-52.923794
854,-51.178764
855,-49.45044
856,-49.74089
857,-59.148758
858,-45.31147
859,-43.704403
860,-50.521194
861,-45.232292
862,-42.522877
863,-45.234535
864,-52.081985
865,-55.91261
866,-47.94147
867,-44.0547
868,-41.16492
869,-41.96361
870,-49.58879
871,-53.165627
872,-47.91834
873,-49.88176
874,-48.974255
875,-48.2881
876,-51.035686
877,-54.13112
878,-51.45192
879,-46.81221
880,-47.23062
881,-56.544518
882,-43.183674
883,-47.1696
884,-50.11963
885,-53.66693
886,-54.254562
887,-46.04855
888,-45.927757
889,-51.376244
890,-49.087532
891,-50.32882
892,-43.645393
893,-48.30278
894,-47.94764
895,-43.26836
896,-41.963512
897,-37.222084
898,-36.76695
899,-45.521545
900,-44.97873
901,-50.472214
902,-45.639614
903,-42.969116
904,-45.425186
905,-61.027058
906,-41.87967
907,-42.37401
908,-44.982563
909,-44.669167
910,-50.013878
911,-42.823547
912,-47.711983
913,-45.06952
914,-47.16507
915,-50.875153
916,-45.924133
917,-43.13646
918,-38.61182
919,-38.81907
920,-46.984924
921,-39.059875
922,-37.693287
923,-54.425617
924,-45.677143
925,-41.542786
926,-40.553474
927,-37.974907
928,-44.62374
929,-44.602783
930,-48.376366
931,-37.319714
932,-34.610645
933,-34.89853
934,-30.779629
935,-31.927773
936,-21.85417
937,-27.085957
938,-19.491215
939,-21.861021
940,-18.559416
941,-12.036575
942,-15.533161
943,-10.217495
944,-10.221962
945,-10.2986145
946,-9.277107
947,-6.951576
948,-11.22113
949,-12.669128
950,-18.908974
951,-17.449806
952,-14.248636
953,-16.118275
954,-10.126627
955,-12.075291
956,-10.965523
957,-14.697479
958,-29.963984
959,-19.24632
960,-14.875145
961,-14.909096
962,-15.559536
963,-24.521854
964,-17.23421
965,-16.694141
966,-17.813038
967,-14.920071
968,-14.533665
969,-35.366337
970,-18.939182
971,-11.713558
972,-18.21313
973,-13.803957
974,-18.748186
975,-22.684753
976,-16.587898
977,-11.809895
978,-17.357712
979,-17.831125
980,-10.068089
981,-9.656387
982,-13.410713
983,-9.70409
984,-6.2441483
985,-8.574566
986,-11.534756
987,-13.515043
988,-13.964619
989,-15.228832
990,-15.909403
991,-24.092255
992,-25.239952
993,-20.667194
994,-21.157673
995,-19.367846
996,-18.886417
997,-15.274944
998,-20.04699
999,-22.30757
1000,-23.069504
1001,-21.029572
1002,-14.332863
1003,-14.312258
1004,-13.675571
1005,-17.959457
1006,-19.75213
1007,-20.157328
1008,-16.672543
1009,-19.677992
1010,-20.877497
1011,-27.07937
1012,-23.329063
1013,-24.652235
1014,-27.730701
1015,-36.29009
1016,-47.393116
1017,-44.853264
1018,-53.945393
1019,-52.563263
1020,-52.826656
1021,-52.260708
1022,-50.63411
1023,-58.85129
1024,-55.6931
1025,-80.0
1026,-54.98851
1027,-55.556633
1028,-50.609272
1029,-50.810986
1030,-53.687325
1031,-56.7188
1032,-54.78897
1033,-53.894012
1034,-64.994255
1035,-52.04514
1036,-50.679783
1037,-58.869675
1038,-57.347282
1039,-55.53601
1040,-53.62188
1041,-50.551636
1042,-51.55649
1043,-58.41546
1044,-57.05792
1045,-55.96551
1046,-64.448166
1047,-58.030746
1048,-52.893803
1049,-49.488213
1050,-48.55474
1051,-47.280537
1052,-48.223076
1053,-57.645958
1054,-60.14508
1055,-56.643585
1056,-57.946846
1057,-71.49861
1058,-58.1762
1059,-56.366646
1060,-56.317757
1061,-57.028812
1062,-58.598312
1063,-55.194263
1064,-48.899193
1065,-52.937492
1066,-60.450844
1067,-62.929295
1068,-55.700745
1069,-53.25547
1070,-58.317154
1071,-62.421623
1072,-76.344795
1073,-62.897797
1074,-68.675964
1075,-64.69907
1076,-63.698196
1077,-61.11136
1078,-54.894417
1079,-59.32966
1080,-77.87018
1081,-61.549465
1082,-68.686424
1083,-50.353905
1084,-55.321785
1085,-56.889133
1086,-46.63848
1087,-42.470257
1088,-45.144863
1089,-46.26603
1090,-43.62239
1091,-43.543007
1092,-47.573658
1093,-38.623753
1094,-39.559948
1095,-31.77353
1096,-34.57893
1097,-29.956997
1098,-28.467321
1099,-30.015274
1100,-22.984636
1101,-23.704844
1102,-25.793715
1103,-25.084278
1104,-24.199566
1105,-27.474903
1106,-28.020876
1107,-31.144007
1108,-47.55717
1109,-43.2629
1110,-36.428062
1111,-25.072971
1112,-27.94925
1113,-27.774828
1114,-28.360565
1115,-43.58913
1116,-30.98854
1117,-27.115616
1118,-32.867825
1119,-26.570026
1120,-35.3815
1121,-38.11824
1122,-39.53263
1123,-42.663647
1124,-30.331455
1125,-32.837265
1126,-34.86594
1127,-36.04096
1128,-34.350586
1129,-41.390766
1130,-29.781437
1131,-34.5914
1132,-44.40274
1133,-39.1568
1134,-32.259167
1135,-40.470833
1136,-34.29057
1137,-55.51323
1138,-43.395054
1139,-34.96078
1140,-32.442795
1141,-37.396175
1142,-31.966988
1143,-26.964972
1144,-28.291042
1145,-31.349945
1146,-26.796562
1147,-24.464752
1148,-28.326036
1149,-30.671566
1150,-28.581875
1151,-29.196667
1152,-28.073885
1153,-29.56554
1154,-37.60753
1155,-35.336033
1156,-35.09118
1157,-34.710224
1158,-30.7504
1159,-37.151573
1160,-41.35778
1161,-35.610977
1162,-32.73298
1163,-29.72316
1164,-28.744251
1165,-27.256636
1166,-30.63179
1167,-38.365517
1168,-38.68234
1169,-38.989098
1170,-32.390465
1171,-28.673203
1172,-24.075916
1173,-24.060226
1174,-23.594162
1175,-26.565815
1176,-29.054665
1177,-31.215963
1178,-27.652447
1179,-28.708992
1180,-28.449806
1181,-33.69363
1182,-36.496204
1183,-41.301487
1184,-45.757393
1185,-49.899208
1186,-45.604317
1187,-45.718613
1188,-52.745125
1189,-54.864304
1190,-59.8347
1191,-63.400574
1192,-54.838104
1193,-50.79952
1194,-47.90012
1195,-49.110645
1196,-57.635128
1197,-58.838486
1198,-61.42711
1199,-67.40263
1200,-65.90256
1201,-58.400673
1202,-55.381256
1203,-51.21756
1204,-49.465664
1205,-55.661694
1206,-60.60589
1207,-61.265236
1208,-58.25562
1209,-65.624405
1210,-70.0868
1211,-61.995743
1212,-57.432323
1213,-63.13824
1214,-64.6709
1215,-55.19518
1216,-48.914944
1217,-49.883106
1218,-53.43584
1219,-57.899536
1220,-66.70839
1221,-72.07282
1222,-64.43368
1223,-60.634636
1224,-59.1111
1225,-58.727062
1226,-66.45715
1227,-65.98598
1228,-57.531403
1229,-58.976383
1230,-68.65849
1231,-61.65293
1232,-58.809536
1233,-59.579636
1234,-64.068405
1235,-63.745964
1236,-66.14232
1237,-69.442276
1238,-80.0
1239,-80.0
1240,-64.93077
1241,-60.03257
1242,-63.286514
1243,-70.94259
1244,-60.6517
1245,-55.302635
1246,-67.53494
1247,-59.06238
1248,-66.97789
1249,-63.40358
1250,-55.45407
1251,-53.561913
1252,-53.523674
1253,-61.640923
1254,-54.417095
1255,-55.98062
1256,-48.51685
1257,-48.60806
1258,-47.161263
1259,-46.87102
1260,-46.085384
1261,-46.748432
1262,-47.06963
1263,-50.11497
1264,-52.779903
1265,-54.21468
1266,-49.346012
1267,-50.496502
1268,-48.444073
1269,-48.750156
1270,-51.328575
1271,-50.207333
1272,-56.210804
1273,-56.784668
1274,-53.60398
1275,-54.444275
1276,-51.6153
1277,-56.396828
1278,-50.14495
1279,-57.810303
1280,-61.706444
1281,-51.372578
1282,-50.541832
1283,-51.351803
1284,-53.4357
1285,-68.85826
1286,-64.11347
1287,-55.20176
1288,-59.73654
1289,-51.34401
1290,-54.13091
1291,-68.678406
1292,-54.811592
1293,-49.59163
1294,-60.959965
1295,-52.466984
1296,-57.585606
1297,-60.6381
1298,-56.99256
1299,-57.76944
1300,-60.650932
1301,-63.031204
1302,-52.731674
1303,-53.565884
1304,-55.12759
1305,-57.02144
1306,-50.35931
1307,-54.226173
1308,-57.388226
1309,-53.619896
1310,-47.452824
1311,-48.150494
1312,-44.920345
1313,-41.38981
1314,-44.548378
1315,-53.08048
1316,-54.586502
1317,-55.530827
1318,-51.217873
1319,-48.400497
1320,-53.976746
1321,-57.823063
1322,-53.658195
1323,-50.28158
1324,-49.944485
1325,-58.2503
1326,-55.479996
1327,-57.668972
1328,-59.4787
1329,-53.223366
1330,-49.585613
1331,-49.878796
1332,-51.86738
1333,-52.631866
1334,-54.624203
1335,-60.909218
1336,-56.74237
1337,-54.688545
1338,-53.342224
1339,-49.334988
1340,-50.612545
1341,-50.54013
1342,-50.261322
1343,-47.466145
1344,-46.485306
1345,-49.29375
1346,-50.374947
1347,-54.87416
1348,-55.249348
1349,-57.289032
1350,-57.18667
1351,-66.23336
1352,-68.43577
1353,-69.12662
1354,-70.77484
1355,-68.44262
1356,-66.65071
1357,-67.710175
1358,-68.50558
1359,-67.013084
1360,-73.08728
1361,-79.51344
1362,-79.75083
1363,-74.12236
1364,-73.87812
1365,-66.09536
1366,-69.110565
1367,-71.30967
1368,-68.20044
1369,-67.95346
1370,-68.25515
1371,-69.05849
1372,-80.0
1373,-72.29962
1374,-74.711914
1375,-72.41974
1376,-68.387924
1377,-76.56903
1378,-80.0
1379,-78.346664
1380,-73.89311
1381,-70.14406
1382,-80.0
1383,-76.58391
1384,-79.01802
1385,-72.080574
1386,-74.815216
1387,-78.561676
1388,-80.0
1389,-75.40787
1390,-76.61407
1391,-75.072525
1392,-79.47705
1393,-80.0
1394,-73.18587
1395,-65.50272
1396,-66.71718
1397,-72.90843
1398,-78.221535
1399,-68.605515
1400,-64.84029
1401,-60.911613
1402,-64.43529
1403,-80.0
1404,-79.13881
1405,-69.96684
1406,-65.77424
1407,-69.96498
1408,-71.325584
1409,-60.335835
1410,-62.8501
1411,-73.46147
1412,-64.5034
1413,-62.825706
1414,-64.23642
1415,-64.26159
1416,-67.126205
1417,-65.95868
1418,-70.20378
1419,-73.49122
1420,-69.6193
1421,-66.950424
1422,-68.933525
1423,-80.0
1424,-65.87743
1425,-65.317856
1426,-71.64903
1427,-73.38479
1428,-70.955864
1429,-67.862465
1430,-71.78139
1431,-70.635086
1432,-67.28526
1433,-65.33919
1434,-69.12707
1435,-68.76477
1436,-68.25748
1437,-66.8611
1438,-62.6519
1439,-60.01265
1440,-66.90989
1441,-66.44412
1442,-67.81024
1443,-66.64894
1444,-68.79779
1445,-70.607956
1446,-67.23125
1447,-69.897675
1448,-70.48575
1449,-73.7621
1450,-65.42959
1451,-61.8983
1452,-58.740047
1453,-66.51988
1454,-71.94263
1455,-60.48838
1456,-61.79139
1457,-65.98068
1458,-63.50333
1459,-69.08518
1460,-65.72649
1461,-58.37999
1462,-60.554832
1463,-66.54306
1464,-66.80719
1465,-56.390736
1466,-62.19951
1467,-58.336117
1468,-56.239872
1469,-52.457397
1470,-59.74707
1471,-52.452717
1472,-57.062904
1473,-60.330627
1474,-59.067398
1475,-64.75982
1476,-56.32928
1477,-58.481636
1478,-62.574356
1479,-56.024265
1480,-53.38568
1481,-64.19843
1482,-70.90056
1483,-59.41638
1484,-57.68048
1485,-69.969574
1486,-75.70691
1487,-63.218655
1488,-71.75907
1489,-64.50638
1490,-68.31501
1491,-61.39117
1492,-63.650875
1493,-59.84101
1494,-64.72687
1495,-67.00755
1496,-59.45622
1497,-54.30031
1498,-51.67234
1499,-56.153084
1500,-58.80853
1501,-61.35691
1502,-67.16148
1503,-77.311806
1504,-70.311295
1505,-66.721306
1506,-61.401222
1507,-56.36656
1508,-59.390877
1509,-55.242466
1510,-54.047104
1511,-55.31789
1512,-60.855408
1513,-67.369774
1514,-64.93282
1515,-69.16109
1516,-62.668
1517,-65.31919
1518,-64.05139
1519,-67.78015
1520,-74.82416
1521,-75.27083
1522,-80.0
1523,-78.49361
1524,-69.62308
1525,-76.76663
1526,-77.077194
1527,-72.43609
1528,-68.922134
1529,-70.85297
1530,-80.0
1531,-73.70439
1532,-66.59575
1533,-65.04644
1534,-64.50387
1535,-66.524124
1536,-77.55896
1537,-75.786255
1538,-75.79801
1539,-69.579346
1540,-72.00788
1541,-78.694824
1542,-80.0
1543,-70.841255
1544,-66.284775
1545,-75.84799
1546,-71.31841
1547,-68.75459
1548,-77.599655
1549,-76.06065
1550,-77.80888
1551,-79.04739
1552,-77.832436
1553,-77.80027
1554,-68.29463
1555,-62.82025
1556,-66.98667
1557,-71.61316
1558,-71.33396
1559,-79.97465
1560,-79.82557
1561,-74.335846
1562,-68.18506
1563,-64.81276
1564,-67.40605
1565,-72.44272
1566,-80.0
1567,-80.0
1568,-69.32775
1569,-65.25134
1570,-56.14485
1571,-59.504784
1572,-80.0
1573,-69.93488
1574,-66.55945
1575,-71.55026
1576,-71.070015
1577,-70.33974
1578,-77.256004
1579,-80.0
1580,-80.0
1581,-76.44981
1582,-69.35132
1583,-65.02044
1584,-71.75041
1585,-71.523575
1586,-70.39941
1587,-68.461365
1588,-66.92066
1589,-66.51397
1590,-74.95202
1591,-80.0
1592,-80.0
1593,-72.60113
1594,-71.76025
1595,-74.17243
1596,-73.29783
1597,-74.553665
1598,-69.974655
1599,-80.0
1600,-72.9616
1601,-71.98238
1602,-72.38554
1603,-71.27963
1604,-75.031845
1605,-72.99776
1606,-74.39046
1607,-77.96141
1608,-71.34333
1609,-68.59728
1610,-76.91744
1611,-70.38613
1612,-75.57993
1613,-79.386765
1614,-75.886154
1615,-73.213135
1616,-74.7189
1617,-72.11391
1618,-74.313225
1619,-79.67052
1620,-67.33943
1621,-70.82976
1622,-69.744484
1623,-65.505035
1624,-63.441025
1625,-70.29158
1626,-67.04349
1627,-80.0
1628,-66.893524
1629,-70.36804
1630,-72.77264
1631,-74.56151
1632,-73.579414
1633,-80.0
1634,-75.60484
1635,-64.35286
1636,-61.39976
1637,-60.494843
1638,-62.41136
1639,-67.319534
1640,-60.45242
1641,-57.855736
1642,-61.051517
1643,-65.33622
1644,-66.35466
1645,-68.58643
1646,-68.96549
1647,-68.18972
1648,-68.99907
1649,-78.889114
1650,-74.61671
1651,-74.305046
1652,-67.33544
1653,-72.37799
1654,-67.78761
1655,-71.15548
1656,-80.0
1657,-73.23018
1658,-67.36733
1659,-63.746487
1660,-64.64526
1661,-65.520874
1662,-68.38223
1663,-74.85449
1664,-68.25893
1665,-68.89351
1666,-69.52338
1667,-72.04458
