,25
440,-63.898182
441,-71.312675
442,-62.640957
443,-64.62385
444,-56.899937
445,-59.48007
446,-66.60775
447,-62.46314
448,-71.20909
449,-69.77658
450,-68.76015
451,-68.01329
452,-72.61099
453,-69.19049
454,-66.254616
455,-70.327
456,-63.96705
457,-58.934883
458,-58.176704
459,-64.23751
460,-73.065315
461,-70.000175
462,-69.953094
463,-67.35564
464,-69.80736
465,-77.18364
466,-80.0
467,-67.77807
468,-64.23472
469,-76.06216
470,-72.34156
471,-80.0
472,-73.41568
473,-75.630615
474,-65.66841
475,-67.765686
476,-74.69238
477,-69.08559
478,-70.91118
479,-77.43736
480,-78.566154
481,-73.97096
482,-78.81465
483,-70.55601
484,-70.03277
485,-73.545044
486,-74.954254
487,-74.77321
488,-71.66676
489,-68.31147
490,-78.22011
491,-80.0
492,-74.53863
493,-76.8366
494,-74.61054
495,-75.63942
496,-76.467865
497,-75.21478
498,-64.155136
499,-68.86697
500,-68.86519
501,-74.630974
502,-76.51413
503,-79.33035
504,-79.00091
505,-74.38893
506,-72.5033
507,-70.98036
508,-74.96547
509,-75.68872
510,-74.36275
511,-70.41812
512,-68.99215
513,-70.76324
514,-80.0
515,-71.11923
516,-72.736404
517,-73.5387
518,-66.72626
519,-70.51331
520,-71.35336
521,-72.84958
522,-71.10457
523,-65.906204
524,-69.54321
525,-72.66473
526,-68.87575
527,-78.52957
528,-65.932335
529,-65.16247
530,-61.7292
531,-77.1161
532,-73.72855
533,-68.79669
534,-71.78049
535,-73.74719
536,-69.777336
537,-66.18628
538,-76.021545
539,-72.11257
540,-69.62286
541,-74.138535
542,-75.63396
543,-72.568054
544,-73.47422
545,-69.21087
546,-67.75783
547,-73.43112
548,-73.607796
549,-80.0
550,-63.99824
551,-62.699333
552,-67.59469
553,-76.0594
554,-72.561424
555,-73.91609
556,-72.843124
557,-66.63225
558,-70.957405
559,-80.0
560,-73.94969
561,-69.61076
562,-71.64592
563,-72.39405
564,-74.57775
565,-80.0
566,-80.0
567,-79.55049
568,-72.383804
569,-65.56448
570,-63.481953
571,-68.32827
572,-52.82622
573,-49.896423
574,-55.561413
575,-45.371502
576,-42.918167
577,-26.18571
578,-6.0256386
579,-1.5541801
580,-8.793797
581,-32.405632
582,-44.020866
583,-44.93737
584,-56.33174
585,-65.72544
586,-75.20547
587,-71.612366
588,-66.73417
589,-63.8785
590,-73.60831
591,-80.0
592,-80.0
593,-79.1516
594,-73.81825
595,-76.68927
596,-73.58729
597,-63.574673
598,-63.60043
599,-73.97705
600,-80.0
601,-76.89875
602,-80.0
603,-78.5654
604,-80.0
605,-79.1962
606,-73.99962
607,-79.74183
608,-73.31904
609,-70.80255
610,-77.17082
611,-80.0
612,-72.75299
613,-73.61067
614,-76.86684
615,-80.0
616,-80.0
617,-76.48795
618,-74.09261
619,-80.0
620,-80.0
621,-77.44497
622,-79.46159
623,-74.69231
624,-71.1147
625,-72.689156
626,-75.91951
627,-72.26125
628,-66.91499
629,-68.529144
630,-73.31697
631,-72.12071
632,-80.0
633,-73.58938
634,-69.792786
635,-61.92655
636,-65.11158
637,-70.05003
638,-78.04271
639,-68.69491
640,-68.51947
641,-80.0
642,-77.249344
643,-74.449425
644,-72.40249
645,-74.95502
646,-80.0
647,-71.290054
648,-69.79755
649,-67.58127
650,-61.596207
651,-61.096996
652,-68.23621
653,-80.0
654,-75.38289
655,-75.0193
656,-76.50211
657,-75.79729
658,-74.65441
659,-74.14872
660,-71.64893
661,-80.0
662,-80.0
663,-73.58039
664,-78.67325
665,-80.0
666,-74.27084
667,-80.0
668,-78.576744
669,-74.19977
670,-71.478264
671,-80.0
672,-71.200325
673,-73.956635
674,-75.7299
675,-61.339806
676,-61.835068
677,-77.261505
678,-67.60984
679,-62.610798
680,-70.46501
681,-71.46288
682,-66.03208
683,-68.54982
684,-80.0
685,-78.60509
686,-70.79243
687,-70.0019
688,-65.54311
689,-63.65394
690,-65.983505
691,-79.5836
692,-80.0
693,-70.66158
694,-68.548645
695,-73.64438
696,-80.0
697,-75.22247
698,-71.57684
699,-66.09989
700,-62.133186
701,-61.376484
702,-80.0
703,-65.05317
704,-58.910194
705,-54.808105
706,-54.854557
707,-62.773174
708,-67.08891
709,-62.32061
710,-61.656776
711,-58.324543
712,-60.9956
713,-63.8875
714,-67.750496
715,-62.30206
716,-60.74694
717,-64.57
718,-59.974148
719,-58.368073
720,-69.04524
721,-64.38392
722,-55.99166
723,-54.0055
724,-66.294495
725,-64.82036
726,-67.89918
727,-67.62646
728,-71.63941
729,-75.39906
730,-67.745155
731,-70.440956
732,-79.69707
733,-70.76667
734,-71.420204
735,-70.90037
736,-69.34969
737,-73.136185
738,-68.446915
739,-72.02207
740,-74.87134
741,-80.0
742,-76.111206
743,-69.44694
744,-66.3981
745,-73.015656
746,-80.0
747,-77.91905
748,-75.34942
749,-71.769104
750,-66.16143
751,-70.81443
752,-70.601776
753,-69.392876
754,-68.002686
755,-67.634285
756,-80.0
757,-78.2202
758,-79.144516
759,-80.0
760,-78.79755
761,-67.117874
762,-58.204567
763,-57.310482
764,-64.11213
765,-57.13334
766,-60.186756
767,-68.33595
768,-61.609158
769,-51.16624
770,-35.231915
771,-12.687645
772,-8.663273
773,-16.75689
774,-38.17504
775,-39.557915
776,-43.666893
777,-54.66612
778,-53.572193
779,-59.808746
780,-61.17623
781,-56.745045
782,-57.454964
783,-63.807655
784,-66.199356
785,-66.21871
786,-75.44769
787,-67.82016
788,-61.330734
789,-56.349712
790,-52.4983
791,-52.93751
792,-67.01407
793,-63.494957
794,-59.831436
795,-66.314575
796,-75.62565
797,-80.0
798,-80.0
799,-80.0
800,-75.22154
801,-80.0
802,-73.86229
803,-80.0
804,-79.88978
805,-79.97485
806,-79.51934
807,-80.0
808,-76.340546
809,-78.079315
810,-70.8452
811,-75.66394
812,-80.0
813,-72.12998
814,-75.3397
815,-80.0
816,-73.97883
817,-67.625404
818,-67.79047
819,-66.90047
820,-67.35234
821,-71.05607
822,-71.07389
823,-74.72151
824,-77.36455
825,-77.411896
826,-77.79776
827,-79.838135
828,-79.36879
829,-70.62473
830,-71.32409
831,-79.80658
832,-80.0
833,-80.0
834,-77.605774
835,-73.56768
836,-71.52343
837,-76.04773
838,-66.21737
839,-62.049175
840,-60.834663
841,-62.212875
842,-61.65986
843,-61.924026
844,-57.752953
845,-60.93914
846,-67.86443
847,-72.1849
848,-74.091415
849,-80.0
850,-80.0
851,-77.588486
852,-73.04209
853,-69.28102
854,-71.92058
855,-77.30521
856,-69.36955
857,-70.96278
858,-80.0
859,-74.71656
860,-71.25436
861,-75.21805
862,-70.88664
863,-71.04122
864,-77.69992
865,-69.530426
866,-74.433525
867,-80.0
868,-68.55409
869,-68.06945
870,-65.493256
871,-64.61986
872,-65.33487
873,-71.20434
874,-80.0
875,-65.84036
876,-65.10117
877,-67.945885
878,-69.15899
879,-72.624146
880,-73.828995
881,-65.04251
882,-67.21045
883,-74.21884
884,-76.726395
885,-80.0
886,-76.65611
887,-70.952896
888,-69.64189
889,-71.21657
890,-75.0602
891,-70.288414
892,-65.08067
893,-66.05799
894,-68.855194
895,-72.96357
896,-70.25325
897,-63.22181
898,-61.892414
899,-65.068596
900,-80.0
901,-72.98088
902,-77.934616
903,-74.23409
904,-63.683216
905,-63.210384
906,-68.105095
907,-76.75198
908,-64.6884
909,-63.22907
910,-62.427425
911,-61.94999
912,-63.05326
913,-67.33749
914,-72.379135
915,-66.109276
916,-63.325665
917,-78.71574
918,-73.04675
919,-67.91428
920,-62.775944
921,-65.902885
922,-73.69716
923,-70.17122
924,-73.701416
925,-77.11141
926,-67.33878
927,-66.5852
928,-69.83637
929,-73.36305
930,-79.86374
931,-77.044426
932,-72.718216
933,-75.40405
934,-75.838615
935,-73.423164
936,-62.926746
937,-60.2872
938,-62.581127
939,-68.72694
940,-76.24755
941,-77.0314
942,-67.98958
943,-66.79176
944,-75.9521
945,-72.23581
946,-69.01682
947,-60.659092
948,-58.154053
949,-61.444473
950,-77.29629
951,-66.29425
952,-65.122
953,-70.02891
954,-63.544117
955,-57.814697
956,-62.34174
957,-63.321384
958,-61.955627
959,-58.059044
960,-74.01225
961,-49.45323
962,-51.69006
963,-26.205322
964,-11.2789955
965,-8.456188
966,-17.68887
967,-31.732246
968,-41.898937
969,-45.844517
970,-66.30498
971,-50.112965
972,-55.707653
973,-59.531147
974,-60.119946
975,-56.307343
976,-59.247524
977,-72.60448
978,-66.90523
979,-73.47201
980,-77.00435
981,-59.458305
982,-57.67512
983,-55.71782
984,-54.555656
985,-64.143105
986,-64.58518
987,-63.23728
988,-72.71928
989,-69.86335
990,-70.705246
991,-78.45326
992,-69.01622
993,-65.43238
994,-70.73606
995,-72.93715
996,-80.0
997,-73.44926
998,-70.054504
999,-69.27616
1000,-65.21765
1001,-62.347176
1002,-63.35111
1003,-64.62446
1004,-68.891426
1005,-64.671974
1006,-60.41462
1007,-65.33408
1008,-70.72634
1009,-69.81892
1010,-66.495544
1011,-72.837265
1012,-77.24927
1013,-76.87296
1014,-80.0
1015,-75.90852
1016,-80.0
1017,-73.33769
1018,-74.897995
1019,-80.0
1020,-74.465805
1021,-74.22195
1022,-76.33665
1023,-72.57889
1024,-78.51872
1025,-78.650536
1026,-80.0
1027,-76.715744
1028,-74.81755
1029,-67.38019
1030,-70.98418
1031,-70.101
1032,-67.503624
1033,-68.929184
1034,-72.50133
1035,-71.10759
1036,-68.99093
1037,-73.29401
1038,-75.95279
1039,-71.516464
1040,-77.33711
1041,-77.42044
1042,-77.61222
1043,-80.0
1044,-80.0
1045,-79.120834
1046,-75.87683
1047,-75.77569
1048,-77.63667
1049,-80.0
1050,-77.12578
1051,-77.87943
1052,-74.64113
1053,-69.67412
1054,-73.810165
1055,-74.03456
1056,-70.57835
1057,-80.0
1058,-71.89968
1059,-80.0
1060,-80.0
1061,-80.0
1062,-79.49733
1063,-75.81775
1064,-75.25877
1065,-72.775604
1066,-74.61651
1067,-77.32208
1068,-77.25448
1069,-78.241035
1070,-80.0
1071,-77.35052
1072,-80.0
1073,-80.0
1074,-73.194435
1075,-70.592514
1076,-80.0
1077,-71.705284
1078,-80.0
1079,-70.15958
1080,-71.61643
1081,-75.258064
1082,-80.0
1083,-77.26692
1084,-80.0
1085,-69.11955
1086,-67.27101
1087,-72.34491
1088,-80.0
1089,-80.0
1090,-75.81276
1091,-72.56793
1092,-70.48268
1093,-74.934265
1094,-77.36354
1095,-80.0
1096,-80.0
1097,-74.694
1098,-75.34347
1099,-74.761475
1100,-80.0
1101,-69.97508
1102,-67.41311
1103,-74.23071
1104,-79.52402
1105,-77.69411
1106,-78.03711
1107,-76.72293
1108,-67.21133
1109,-64.541
1110,-75.71513
1111,-75.886505
1112,-80.0
1113,-76.14916
1114,-79.48946
1115,-80.0
1116,-74.07615
1117,-71.3663
1118,-68.09003
1119,-66.291794
1120,-70.816795
1121,-74.5094
1122,-80.0
1123,-80.0
1124,-80.0
1125,-80.0
1126,-74.051216
1127,-69.75341
1128,-66.34455
1129,-61.655334
1130,-60.85942
1131,-66.09908
1132,-73.86008
1133,-72.5239
1134,-68.828384
1135,-69.20601
1136,-61.93699
1137,-66.23599
1138,-73.131676
1139,-80.0
1140,-69.06312
1141,-67.77924
1142,-65.891266
1143,-80.0
1144,-73.90747
1145,-73.536255
1146,-76.29683
1147,-66.656006
1148,-63.994316
1149,-79.04379
1150,-76.695114
1151,-67.07029
1152,-72.366104
1153,-62.31567
1154,-56.9111
1155,-48.5478
1156,-30.251175
1157,-17.711433
1158,-14.709713
1159,-22.346199
1160,-41.386696
1161,-50.21613
1162,-58.1319
1163,-65.87341
1164,-76.151115
1165,-75.11448
1166,-67.677086
1167,-62.456196
1168,-59.13584
1169,-66.86237
1170,-70.97792
1171,-78.72107
1172,-77.97728
1173,-70.21872
1174,-62.166553
1175,-54.435467
1176,-51.315937
1177,-53.315224
1178,-61.24418
1179,-63.590424
1180,-65.98772
1181,-72.46271
1182,-77.9219
1183,-68.70197
1184,-77.05342
1185,-64.15247
1186,-62.193535
1187,-71.31341
1188,-67.17006
1189,-74.690094
1190,-75.85166
1191,-70.020645
1192,-77.885735
1193,-73.881744
1194,-66.01213
1195,-66.42333
1196,-61.944077
1197,-60.713314
1198,-67.43169
1199,-64.42451
1200,-65.56757
1201,-63.8657
1202,-64.77143
1203,-67.37039
1204,-74.951454
1205,-76.91843
1206,-77.64996
1207,-80.0
1208,-73.56847
1209,-80.0
1210,-67.16509
1211,-74.042656
1212,-68.12659
1213,-69.24515
1214,-77.23615
1215,-77.40472
1216,-80.0
1217,-75.305885
1218,-76.992035
1219,-80.0
1220,-74.77041
1221,-67.84629
1222,-64.773315
1223,-70.06677
1224,-67.03058
1225,-63.343964
1226,-66.0899
1227,-70.667694
1228,-71.58569
1229,-73.6677
1230,-77.27729
1231,-80.0
1232,-80.0
1233,-77.098434
1234,-71.66265
1235,-71.74461
1236,-73.458466
1237,-79.164246
1238,-80.0
1239,-80.0
1240,-80.0
1241,-75.58087
1242,-75.66386
1243,-80.0
1244,-77.22792
1245,-73.98785
1246,-74.94622
1247,-80.0
1248,-76.52501
1249,-74.06339
1250,-78.22702
1251,-73.61067
1252,-72.90859
1253,-73.083496
1254,-75.22475
1255,-80.0
1256,-73.22367
1257,-71.74212
1258,-74.90158
1259,-80.0
1260,-79.51689
1261,-80.0
1262,-80.0
1263,-80.0
1264,-80.0
1265,-80.0
1266,-80.0
1267,-80.0
1268,-80.0
1269,-80.0
1270,-80.0
1271,-80.0
1272,-71.73216
1273,-72.901024
1274,-72.03635
1275,-68.896996
1276,-74.82834
1277,-80.0
1278,-70.161575
1279,-66.85105
1280,-69.78007
1281,-73.71292
1282,-73.33297
1283,-66.695915
1284,-68.31648
1285,-67.28349
1286,-75.10643
1287,-74.21299
1288,-71.94621
1289,-69.59996
1290,-72.0558
1291,-75.83782
1292,-75.960625
1293,-74.04921
1294,-72.16303
1295,-80.0
1296,-74.04407
1297,-77.30924
1298,-74.73476
1299,-80.0
1300,-75.80872
1301,-63.613594
1302,-63.785007
1303,-75.78864
1304,-74.95753
1305,-69.745285
1306,-70.97404
1307,-72.82362
1308,-68.02335
1309,-64.62396
1310,-68.615265
1311,-73.49489
1312,-66.41512
1313,-67.2581
1314,-67.08336
1315,-68.71491
1316,-69.47438
1317,-66.384636
1318,-67.38784
1319,-80.0
1320,-66.45682
1321,-63.022892
1322,-55.337627
1323,-54.192616
1324,-58.743446
1325,-65.76511
1326,-76.489944
1327,-67.01664
1328,-67.85716
1329,-68.393135
1330,-76.81634
1331,-69.651886
1332,-65.10555
1333,-58.12179
1334,-56.27967
1335,-63.794334
1336,-67.116714
1337,-75.218895
1338,-80.0
1339,-80.0
1340,-59.325
1341,-56.174324
1342,-62.300858
1343,-58.88438
1344,-49.892292
1345,-52.865757
1346,-61.388096
1347,-59.67
1348,-48.882843
1349,-34.2219
1350,-15.720982
1351,-12.996021
1352,-23.896626
1353,-35.390915
1354,-40.814705
1355,-48.089462
1356,-60.39883
1357,-60.4173
1358,-74.10498
1359,-56.132046
1360,-52.27149
1361,-51.56202
1362,-58.07957
1363,-78.6035
1364,-66.12293
1365,-70.42723
1366,-73.81484
1367,-63.765606
1368,-61.483566
1369,-65.29738
1370,-63.24218
1371,-69.718765
1372,-74.76148
1373,-74.17514
1374,-72.13951
1375,-73.53557
1376,-74.428
1377,-78.93475
1378,-63.58949
1379,-59.642162
1380,-67.226776
1381,-65.27989
1382,-72.60542
1383,-71.62795
1384,-66.47281
1385,-69.19461
1386,-70.94605
1387,-70.30784
1388,-73.2054
1389,-80.0
1390,-80.0
1391,-76.2979
1392,-70.42441
1393,-74.36616
1394,-76.92649
1395,-70.018776
1396,-67.80317
1397,-74.42505
1398,-80.0
1399,-76.19781
1400,-80.0
1401,-80.0
1402,-75.73201
1403,-71.16006
1404,-75.30348
1405,-66.98513
1406,-74.69856
1407,-80.0
1408,-68.55025
1409,-69.67177
1410,-72.052734
1411,-70.66062
1412,-80.0
1413,-68.62954
1414,-64.331215
1415,-62.566216
1416,-71.34584
1417,-66.37215
1418,-61.39141
1419,-64.49165
1420,-72.50541
1421,-73.22923
1422,-69.99906
1423,-67.50709
1424,-74.791176
1425,-75.18938
1426,-77.535446
1427,-79.65971
1428,-78.59335
1429,-80.0
1430,-77.07385
1431,-74.08274
1432,-71.23857
1433,-70.514755
1434,-78.44905
1435,-79.201645
1436,-73.7725
1437,-74.90136
1438,-73.40472
1439,-69.688354
1440,-73.26861
1441,-77.90502
1442,-69.69239
1443,-73.225555
1444,-70.24642
1445,-74.1857
1446,-73.25105
1447,-72.2168
1448,-76.78568
1449,-70.53672
1450,-72.00433
1451,-80.0
1452,-72.4629
1453,-72.441826
1454,-71.91336
1455,-75.59779
1456,-73.672195
1457,-72.75043
1458,-75.1715
1459,-80.0
1460,-74.919495
1461,-71.99621
1462,-74.82357
1463,-72.68778
1464,-76.43496
1465,-72.31617
1466,-70.11868
1467,-73.99686
1468,-75.717545
1469,-77.71089
1470,-67.547325
1471,-61.26719
1472,-64.68581
1473,-80.0
1474,-76.79299
1475,-75.95078
1476,-74.291245
1477,-80.0
1478,-69.536964
1479,-68.68826
1480,-74.192024
1481,-69.77159
1482,-67.819046
1483,-68.32023
1484,-72.797485
1485,-75.64834
1486,-72.80887
1487,-62.22759
1488,-62.44153
1489,-67.72092
1490,-64.328835
1491,-66.17731
1492,-69.20922
1493,-67.51775
1494,-63.04773
1495,-65.549194
1496,-80.0
1497,-68.77188
1498,-66.16867
1499,-64.84355
1500,-67.25041
1501,-70.30465
1502,-64.25568
1503,-65.86665
1504,-69.689026
1505,-63.156
1506,-67.81447
1507,-64.25723
1508,-62.596466
1509,-65.72977
1510,-59.339405
1511,-59.097607
1512,-66.81462
1513,-67.16912
1514,-67.78918
1515,-58.96301
1516,-56.787876
1517,-59.149853
1518,-67.271835
1519,-73.05122
1520,-67.657234
1521,-67.3196
1522,-62.544704
1523,-76.47323
1524,-72.18411
1525,-68.67056
1526,-62.14635
1527,-58.82147
1528,-61.95781
1529,-67.944176
1530,-68.47011
1531,-67.81318
1532,-80.0
1533,-59.654015
1534,-57.38509
1535,-62.964996
1536,-54.976875
1537,-48.334206
1538,-49.547203
1539,-51.342403
1540,-52.979362
1541,-52.510685
1542,-30.205593
1543,-14.317665
1544,-11.070667
1545,-19.951965
1546,-33.733578
1547,-42.868275
1548,-43.79574
1549,-62.20642
1550,-50.07071
1551,-55.227856
1552,-58.061527
1553,-54.73913
1554,-54.232155
1555,-58.502014
1556,-80.0
1557,-73.31128
1558,-76.1068
1559,-71.887886
1560,-71.79565
1561,-73.309006
1562,-61.600506
1563,-62.5555
1564,-67.27095
1565,-64.06795
1566,-64.55382
1567,-68.437035
1568,-72.05791
1569,-73.46038
1570,-77.68634
1571,-62.79833
1572,-60.00513
1573,-65.551056
1574,-67.71768
1575,-80.0
1576,-76.20811
1577,-70.02265
1578,-75.27806
1579,-69.68524
1580,-68.3133
1581,-80.0
1582,-65.377914
1583,-63.839256
1584,-69.45568
1585,-59.394444
1586,-60.79445
1587,-63.688908
1588,-61.507942
1589,-58.26811
1590,-65.530914
1591,-65.58928
1592,-64.816986
1593,-78.60768
1594,-75.46414
1595,-70.14679
1596,-65.56542
1597,-71.19035
1598,-76.06664
1599,-80.0
1600,-71.522255
1601,-69.094604
1602,-75.55109
1603,-76.90683
1604,-73.4989
1605,-67.56901
1606,-73.917114
1607,-78.82793
1608,-78.30485
1609,-75.578545
1610,-66.673965
1611,-63.73474
1612,-68.97433
1613,-77.58316
1614,-72.60659
1615,-78.3259
1616,-78.08428
1617,-80.0
1618,-80.0
1619,-80.0
1620,-80.0
1621,-76.71278
1622,-75.35841
1623,-80.0
1624,-80.0
1625,-76.043304
1626,-75.818245
1627,-80.0
1628,-80.0
1629,-80.0
1630,-75.45883
1631,-71.71751
1632,-69.97331
1633,-76.62158
1634,-69.53724
1635,-70.73635
1636,-73.70053
1637,-68.56621
1638,-76.717926
1639,-71.1396
1640,-76.97065
1641,-71.43812
1642,-70.7603
1643,-68.77314
1644,-72.50793
1645,-80.0
1646,-70.85314
1647,-71.14741
1648,-77.76992
1649,-78.906425
1650,-80.0
1651,-78.93997
1652,-80.0
1653,-70.68904
1654,-75.165726
1655,-80.0
1656,-76.35871
1657,-77.47915
1658,-78.61243
1659,-70.85928
1660,-74.34162
1661,-80.0
1662,-80.0
1663,-74.54882
1664,-73.438416
1665,-70.07621
1666,-67.50783
1667,-70.85401
1668,-80.0
1669,-78.69882
1670,-75.90477
1671,-72.140175
1672,-69.504585
1673,-74.128845
1674,-74.015915
1675,-80.0
1676,-80.0
1677,-77.26436
1678,-80.0
1679,-71.2719
1680,-69.57493
1681,-71.91807
1682,-73.64607
1683,-74.38097
